#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
israelite;Semitic;;;;;;;;;;;;;x
central_germanic;Germani;;;;;;;;;;;;;x
maghreb_arabic;Berber;;;;;;;;;;;;;x
welsh;Briton;;;;;;;;;;;;;x
pommeranian;Wendish;;;;;;;;;;;;;x
orthodox_DESC;When the Roman Emperor Constantine I ended centuries of persecution and began embracing early Christianity, one of his major projects was to seek theological conformity within Christendom. To this end, he convened the First Council of Nicaea in 325. After much debate, this council produced the Nicene Creed, outlining explicitly some of the central tenets of mainstream Christianity. This form of Christianity, embraced by the Roman Empire in the 4th and 5th centuries, is thus called 'Orthodox' Christianity due to its nature as the 'mainstream' form of Christianity within the Roman world. 'Nicene', in reference to the Council of Nicaea, is also sometimes used.;;;;;;;;;;;;;x
world_europe_west_francia;Gaul;;;;;;;;;;;;;x
BM_CHARLEMAGNE;The Goths;;;;;;;;;;;;;x
BM_CHARLEMAGNE_DESC;I'm watching 8 out of 10 Cats Does Countdown right now;;;;;;;;;;;;;x
BM_THE_OLD_GODS;The Romans;;;;;;;;;;;;;x
BM_FATE_OF_ENGLAND;The Orient;;;;;;;;;;;;;x
BM_THE_MONGOLS;The Northerners;;;;;;;;;;;;;x
BM_100_YEARS_WAR;The Steppes;;;;;;;;;;;;;x
e_hre;Holy Western Empire;;;;;;;;;;;;;x
e_hre_adj;Holy Western;;;;;;;;;;;;;x
k_dacia;Dacia;;;;;;;;;;;;;x
k_dacia_adj;Dacian;;;;;;;;;;;;;x
k_spanish_galicia;Gallaecia;;;;;;;;;;;;;x
k_spanish_galicia_adj;Gallaecian;;;;;;;;;;;;;x
d_brittany;Rotomagus;;;;;;;;;;;;;x
d_brittany_adj;Rotomagian;;;;;;;;;;;;;x
d_flanders;Flandria;;;;;;;;;;;;;x
d_flanders_adj;Flandrian;;;;;;;;;;;;;x
d_galicia;Gallaecia;;;;;;;;;;;;;x
d_galicia_adj;Gallaecian;;;;;;;;;;;;;x
d_normandy;Armorica;;;;;;;;;;;;;x
d_normandy_adj;Armorican;;;;;;;;;;;;;x
d_tyrol;Teriolis;;;;;;;;;;;;;x
d_tyrol_adj;Teriolian;;;;;;;;;;;;;x
c_aargau_adj;Argovian;;;;;;;;;;;;;x
c_alania_adj;Maghasian;;;;;;;;;;;;;x
c_aljazira_adj;Gazertoan;;;;;;;;;;;;;x
c_albret_adj;Martian;;;;;;;;;;;;;x
c_alcacer_do_sal;Salacian;;;;;;;;;;;;;x
c_alcantara_adj;Caurian;;;;;;;;;;;;;x
c_alto_aragon_adj;Oscan;;;;;;;;;;;;;x
c_amiens_adj;Suessionic;;;;;;;;;;;;;x
c_angouleme_adj;Ecolisiman;;;;;;;;;;;;;x
c_anjou_adj;Andegavian;;;;;;;;;;;;;x
c_armagnac_adj;Elusan;;;;;;;;;;;;;x
c_arques_adj;Rotomagian;;;;;;;;;;;;;x
c_artois_adj;Atrebatean;;;;;;;;;;;;;x
c_astorga_adj;Asturican;;;;;;;;;;;;;x
c_asturias_de_oviedo_adj;Asturian;;;;;;;;;;;;;x
c_asturias_de_santillana_adj;Cantabrian;;;;;;;;;;;;;x
c_aswan_adj;Syenean;;;;;;;;;;;;;x
c_auvergne_adj;Arvernian;;;;;;;;;;;;;x
c_auxerre_adj;Autessioduran;;;;;;;;;;;;;x
c_avranches_adj;Moretanian;;;;;;;;;;;;;x
c_bacs_adj;Acumincan;;;;;;;;;;;;;x
c_badajoz_adj;Emeritan;;;;;;;;;;;;;x
c_baghdad_adj;Ctesiphonian;;;;;;;;;;;;;x
c_bar_adj;Caturigean;;;;;;;;;;;;;x
c_barcelona_adj;Barcilunan;;;;;;;;;;;;;x
c_bedford_adj;Verulamian;;;;;;;;;;;;;x
c_bejaija_adj;Salditanan;;;;;;;;;;;;;x
c_belgrade_adj;Singidunan;;;;;;;;;;;;;x
c_besancon_adj;Vesontian;;;;;;;;;;;;;x
c_bihar_adj;Porolissensian;;;;;;;;;;;;;x
c_birlad_adj;Petrodavan;;;;;;;;;;;;;x
c_biskra_adj;Vesceran;;;;;;;;;;;;;x
c_bizerte_adj;Zarytan;;;;;;;;;;;;;x
c_blois_adj;Blesan;;;;;;;;;;;;;x
c_boleslav_adj;Bumsian;;;;;;;;;;;;;x
c_bordeaux_adj;Burdigalan;;;;;;;;;;;;;x
c_boulogne_adj;Bolonian;;;;;;;;;;;;;x
c_bourbon_adj;Borvonian;;;;;;;;;;;;;x
c_bourges_adj;Biturigan;;;;;;;;;;;;;x
c_brandenburg_adj;Hevellian;;;;;;;;;;;;;x
c_breisgau_adj;Brisgavian;;;;;;;;;;;;;x
c_brescia_adj;Brixian;;;;;;;;;;;;;x
c_caceres_adj;Caesarinan;;;;;;;;;;;;;x
c_cadiz_adj;Gadic;;;;;;;;;;;;;x
c_carcassone_adj;Carcassoan;;;;;;;;;;;;;x
c_castellon_adj;Castalian;;;;;;;;;;;;;x
c_castelo_branco_adj;Herminian;;;;;;;;;;;;;x
c_catalyud_adj;Bilbilian;;;;;;;;;;;;;x
c_chalons_adj;Catalaunian;;;;;;;;;;;;;x
c_chartres_adj;Carnutic;;;;;;;;;;;;;x
c_chester_adj;Devan;;;;;;;;;;;;;x
